"DZ_CODE","unmarriedPCTZscore","livingalonePCTZscore","rentedPCTZscore","movedPCTZscore","SFI","LAname"
"S01001067",-1,-1.163694707921,1.75312725524747,-0.213657904568588,-0.317276610092936,"Dumfries and Galloway"
"S01001068",-0.97,-0.915473526729607,0.670185119006353,-0.103203860931499,-1.01454415125403,"Dumfries and Galloway"
"S01001069",-0.95,-0.818230949505963,0.845099623640293,-0.0399139066971381,-1.21466524275137,"Dumfries and Galloway"
"S01001070",-0.81,-0.690197264720476,0.906363779141668,-0.241041151006887,-0.509500642386124,"Dumfries and Galloway"
"S01001071",-1.25,-1.33603757273426,0.227574588075123,-0.151689436263504,-0.886204003379896,"Dumfries and Galloway"
"S01001072",-0.88,-1.10261087461526,2.81622013670054,-0.439358106037301,-1.06345206940464,"Dumfries and Galloway"
"S01001073",-0.96,-0.893315641107531,0.138672338561128,-0.386499092021523,-1.37084760740358,"Dumfries and Galloway"
"S01001074",-1.32,-1.19806115340546,2.47363411271643,-0.873852002295471,-0.240001507724843,"Dumfries and Galloway"
"S01001075",-0.17,-0.239355158137532,-0.0902887443254162,-0.415738127797116,-1.50410365067455,"Dumfries and Galloway"
"S01001076",-0.73,-0.783884933045373,0.900358498455729,-0.15753206904576,-0.144903065591416,"Dumfries and Galloway"
"S01001077",-0.45,-0.380728041455162,0.532132263225253,-0.184214553028471,-0.892561186346635,"Dumfries and Galloway"
"S01001078",-0.51,-0.792954280808568,1.02465910638734,0.0620955388584917,-0.686785230646229,"Dumfries and Galloway"
"S01001079",-0.9,-1.24454884685789,1.53903320291067,-0.291306888638308,-1.41237744247897,"Dumfries and Galloway"
"S01001080",-1.03,-0.910225125874406,-0.121744781068263,-0.179788354204165,-0.859910732231413,"Dumfries and Galloway"
"S01001081",-0.17,-0.54544560316626,0.380432432637165,0.118745554692589,-0.82292532082985,"Dumfries and Galloway"
"S01001082",-0.15,0.136091325979347,0.162549586015874,-0.13679710351177,-1.00485753268714,"Dumfries and Galloway"
"S01001083",-0.71,-0.510777850347431,-0.553952679706081,-0.661803039454768,-1.05138496861463,"Dumfries and Galloway"
"S01001084",-0.77,-0.567357285986154,-0.293378433649191,-0.186455587776822,-0.448933529333428,"Dumfries and Galloway"
"S01001085",-0.27,-0.23217153753881,-0.554613936935961,-0.837151998874913,-1.31957441013113,"Dumfries and Galloway"
"S01001086",-0.11,-0.207408000511243,-0.766368848319889,-0.381299777381463,-0.891946863116946,"Dumfries and Galloway"
"S01001087",-0.41,0.0565834817278259,-0.896751706637422,-0.554051199293134,-0.487214956086255,"Dumfries and Galloway"
"S01001088",-0.14,-0.0913632782346967,-0.332645969500516,-0.620532246992145,-0.780910509176907,"Dumfries and Galloway"
"S01001089",-0.46,-0.463835652726382,-0.155672363555191,-0.421583701868062,-0.779046536564287,"Dumfries and Galloway"
"S01001269",-0.54,-1.09729351890196,0.204914756846076,-0.589791763491247,-0.994144806614114,"East Ayrshire"
"S01001270",0.3,0.198200812716498,-0.886008218142214,-0.577058899879576,-1.1313626601447,"East Ayrshire"
"S01001271",0.9,0.884291057090038,-0.940221367274643,0.0537642646102692,-0.587752915841424,"East Ayrshire"
"S01001272",0.26,-0.111260723778429,-0.21053153930524,-0.283373826007115,-1.0913429195329,"East Ayrshire"
"S01001273",0.22,0.267556483598728,-0.523698810095951,-0.342472521419297,-0.81219396082117,"East Ayrshire"
"S01001274",-0.02,-0.0487071793953185,-0.575526196830921,-0.404815677746403,-0.367219116977737,"East Ayrshire"
"S01001275",0.45,0.437718029988413,-0.845694192426336,-0.422538046558285,-0.520797021803739,"East Ayrshire"
"S01001276",-0.98,-1.12312193950484,-0.0412793641966115,-0.226904972789896,-0.568260242785513,"East Ayrshire"
"S01001277",-0.19,-0.271875484756424,-0.725171069585763,-0.885675824098733,-0.349971506381136,"East Ayrshire"
"S01001278",-0.91,-0.618259506416727,-0.358094232100793,-0.962956528331178,-0.284609989556964,"East Ayrshire"
"S01001279",0.27,0.113210375644781,-0.745454585143016,-0.507305217730718,-0.712627558814787,"East Ayrshire"
"S01001280",-0.35,0.0873044328378906,-0.654968833382497,-1.07024276148293,-1.0192893633366,"East Ayrshire"
"S01001281",0.41,0.546889861444452,-0.711480769846274,-0.611794077887919,-0.612169676202431,"East Ayrshire"
"S01001282",-0.61,-0.196904928218915,-0.334571844468155,-0.782487388055056,-0.643117818495715,"East Ayrshire"
"S01001283",0.23,0.120939935719935,-0.765527668588809,-0.644368007326802,-0.234699075604806,"East Ayrshire"
"S01001284",-0.33,-0.679658363612493,-0.542446803906167,-0.300368561189544,-0.723079791401229,"East Ayrshire"
"S01001285",-0.16,-0.294439957265504,-0.234023111600542,-0.302613611425355,-0.411138976740047,"East Ayrshire"
"S01001286",-0.26,-0.453841852779603,-0.800296430806817,-0.675863099359056,-0.680990556997653,"East Ayrshire"
"S01001287",0.39,-0.0654197543875369,-0.666980989034654,-0.445019564152162,-0.988269684826233,"East Ayrshire"
"S01001288",0.15,-0.0578056704591784,-0.565238347356715,0.293632517096047,-0.738474799727593,"East Ayrshire"
"S01001289",-0.47,-0.268394363258097,-0.439255741700643,-0.367798212349785,-0.056481985557453,"East Ayrshire"
"S01001290",-0.91,-1.02892069227167,-0.911937381480783,-0.844091744502729,-0.833482435817419,"East Ayrshire"
"S01001291",-0.13,-0.387301440283639,-0.374474796719389,-0.956376767680439,-0.646446708970788,"East Ayrshire"
"S01001292",0.78,0.827563654549722,-0.0230081633044486,0.0567315677671705,0.346792941559629,"East Ayrshire"
"S01001293",-0.24,-0.522941118764455,-0.337469293990925,-0.462928817827705,-0.663276629954832,"East Ayrshire"
"S01001294",0.3,0.393856345242947,-0.578490300139591,-0.598834529686797,-0.702151018136385,"East Ayrshire"
"S01001295",-0.1,0.0674725461222361,-0.541120311959309,-0.515107483686873,-0.976887674319185,"East Ayrshire"
"S01001296",0.59,0.326988206999555,0.321099453497951,-0.119704767058076,-1.15217540702628,"East Ayrshire"
"S01001297",0.21,-0.342021605304051,-0.749170101519037,-0.66852229120179,0.346778871629139,"East Ayrshire"
"S01001298",0.33,0.244560728356142,-0.305847941850041,0.150056890885014,-0.242268141327494,"East Ayrshire"
"S01001299",-0.21,-0.467764953357957,-0.440608889644592,-0.298962411353433,-0.759906288374944,"East Ayrshire"
"S01001300",-0.71,-0.590098482938302,0.185413710982063,-0.102289933690161,-0.239234066777775,"East Ayrshire"
"S01001301",0.12,0.137947455273875,-0.843583346393587,-1.03344426173836,0.15079350534626,"East Ayrshire"
"S01001302",-1.26,-0.889083009532869,-0.789020795084159,-0.76626360590544,-0.854867823694461,"East Ayrshire"
"S01001303",-1.13,-1.25573080224278,-0.596453976028215,-0.348575321035594,-0.545663200838221,"East Ayrshire"
"S01001304",-1.4,-1.52100023691367,-0.612389820109987,-0.197374923878977,0.652084835546324,"East Ayrshire"
"S01001305",0.16,-0.137607173434784,-0.231111341084948,-0.469738191882513,-0.89376084568603,"East Ayrshire"
"S01001306",0.02,-0.175274363177853,-0.270298359906924,-0.341039706198954,-1.28462049455396,"East Ayrshire"
"S01001307",-0.62,-0.61935329689386,-0.48738471462165,-0.287882730402976,-0.631880773550587,"East Ayrshire"
"S01001308",0.66,0.308706504079935,-0.820878092220688,-0.533662082973087,-0.723125259966328,"East Ayrshire"
"S01001309",0.89,0.81978440048796,-0.57441615008848,-0.139769683764587,-0.851068521078778,"East Ayrshire"
"S01001310",0.73,0.665920018817926,-0.432942606638014,-0.398922595390314,-0.596088771125433,"East Ayrshire"
"S01001311",-0.22,-0.628410052284284,-0.284698076879083,-0.0684277576969929,-0.629286287787201,"East Ayrshire"
"S01001312",0.53,0.493579405750878,-0.580799723239215,-0.0349923378944235,-0.290027695643651,"East Ayrshire"
"S01001313",0.13,-0.0434003792367218,-0.436103813256609,-0.356572613068616,-0.700276644264063,"East Ayrshire"
"S01001314",-0.96,-0.803496546684507,-0.140449723905631,-0.66374132979152,0.015392943589244,"East Ayrshire"
"S01001315",-0.89,-0.77367158108481,-0.496151294186416,-0.568725065247021,-1.41716822868079,"East Ayrshire"
"S01001316",0.47,0.039359604220216,-0.614986386360451,-0.450537295178225,-0.812890910494859,"East Ayrshire"
"S01001317",-0.24,-0.37176857622497,-0.221593832117874,-0.601350387737945,-0.789148134166277,"East Ayrshire"
"S01001318",-0.62,-0.399004233500516,0.0335863194742976,0.0693200755682048,-0.921970885697697,"East Ayrshire"
"S01001319",-0.17,-0.374779414859541,-0.282742750136665,-0.262087904679317,-0.714961294182241,"East Ayrshire"
"S01001320",0.49,0.378158652990921,-0.00497077622953509,-0.267148347608457,-0.178889519529383,"East Ayrshire"
"S01001321",-0.95,-0.680987594382869,1.68969310127727,-0.654653497935813,-0.813173646843147,"East Ayrshire"
"S01001322",-0.91,-1.20360568714091,0.896082693539568,-0.438781846509905,-0.139283494808777,"East Ayrshire"
"S01001323",0.09,0.0938277228328189,0.0470656293544993,0.097513920838372,0.0800994001852387,"East Ayrshire"
"S01001324",1.41,1.13811558667187,-0.708492384077483,0.698835808096763,-0.732337626147358,"East Ayrshire"
"S01001325",0.54,0.918859818911013,-0.558929269584937,-0.173483093948968,-0.798053052102642,"East Ayrshire"
"S01001326",-0.19,-0.172484533215936,-0.538447280328363,-0.730957402238123,-0.913358718325225,"East Ayrshire"
"S01001327",0.5,0.404502632656124,-0.531951359125508,-0.344325294790255,-0.302231292407349,"East Ayrshire"
"S01001328",0.66,0.765919003486853,-0.590562284523991,-0.709448776771309,-0.257104176485483,"East Ayrshire"
"S01001329",0.44,0.441278058406075,-0.616875437986864,-0.472234206415523,-1.13576152571394,"East Ayrshire"
"S01001330",-1.34,-1.10801778939598,-0.892808824743003,-1.07662425057594,-1.07529416967765,"East Ayrshire"
"S01001331",0.23,0.135799648518778,-0.718870232838191,-0.611964056924475,-0.360021840336904,"East Ayrshire"
"S01001332",0.24,0.0869104630735368,-0.371212299354496,-0.395333359710672,-0.92043918196734,"East Ayrshire"
"S01001333",1.3,0.929712904046529,-0.400811093355105,-0.175175435177315,-0.905218129844651,"East Ayrshire"
"S01001334",0.58,0.0977605049819553,-0.479986335278059,-0.449342684379325,-0.699488085640848,"East Ayrshire"
"S01001335",0.46,0.534590160046918,-0.417182407670849,-0.514487955634183,-1.08482930755733,"East Ayrshire"
"S01001336",-0.04,0.00359528804011255,-0.566313103310764,-0.801911935079444,-0.685357770668629,"East Ayrshire"
"S01001337",-1.1,-0.916864306674042,-0.341689108914553,0.281065542948285,-0.620117820814495,"East Ayrshire"
"S01001338",0.53,0.725478893571043,-0.548981004977723,-0.279452373144528,-1.13870058831564,"East Ayrshire"
"S01001339",-0.1,-0.481412004798687,-0.511119279142536,-0.562860377761478,-0.548803869226894,"East Ayrshire"
"S01001340",0.51,0.205694566093243,-0.572741736147019,-0.376778095868339,-0.273637815976372,"East Ayrshire"
"S01001341",0.84,0.377237637298259,-0.553359593324642,-0.143223667161404,-0.514011449799859,"East Ayrshire"
"S01001342",0.05,-0.0738614121470671,-0.559895274899444,-0.348462114854288,-0.638966726825141,"East Ayrshire"
"S01001343",0,-0.0985083342781511,-0.406933155596061,-0.402110982792997,-0.502737295473764,"East Ayrshire"
"S01001344",-0.81,-0.940225262919598,-0.400596265946412,-0.6266712044829,-0.354040935134716,"East Ayrshire"
"S01001345",0.93,0.993510256613846,0.0253697782868185,-0.394207136457846,-0.424428513102147,"East Ayrshire"
"S01001346",-0.72,-0.800789170965639,0.235516750179626,-0.246631637902506,-1.1295702289987,"East Ayrshire"
"S01001347",-1.28,-1.03748860524316,-0.701598009026664,-0.918442797490334,-0.27251950117429,"East Ayrshire"
"S01001348",0.22,0.30008580835477,0.137110107535704,-0.0640437691103964,-0.435045886729618,"East Ayrshire"
"S01001349",0.57,-1.28326084437579,0.242810418987352,2.19059842872872,0.2129678903382,"East Ayrshire"
"S01001350",0.4,0.278004055463697,-0.444949645812153,0.355772956108332,-0.942276583199184,"East Ayrshire"
"S01001351",0.01,0.130411291220901,0.527855331614779,0.0786653114724397,-0.222289918081362,"East Ayrshire"
"S01001352",-0.73,-0.672616137519468,-0.626015796558178,-0.84196266895223,0.0498097917590473,"East Ayrshire"
"S01001353",-1.43,-1.64805738294747,-0.688840713019974,-0.060356042941629,-0.127350231097394,"East Ayrshire"
"S01001354",0.63,0.488755891939811,0.0509774570470053,-0.157820460166378,-0.190358803284798,"East Ayrshire"
"S01001355",-0.75,-0.436191178936672,-0.327177849337734,-0.632474860668908,-0.819673183811504,"East Ayrshire"
"S01001356",-0.84,-0.864362363771657,-0.178143879228351,-0.0978675548696022,-0.743529712748581,"East Ayrshire"
"S01001357",1.19,1.34071923812851,0.228245017217938,0.131720341430763,-0.788216423177732,"East Ayrshire"
"S01001358",-0.22,-0.330409358075935,-0.0658640569721468,-0.162575709310785,-0.501572055072299,"East Ayrshire"
"S01001359",-0.72,-0.854758349826098,-0.368627410825538,-0.684582266942722,-0.42012794567786,"East Ayrshire"
"S01001360",-0.49,-0.709578018065921,0.316862749180993,0.0114730616841472,-0.501533224024007,"East Ayrshire"
"S01001361",0.15,-0.182683911571336,0.0773565582629181,-0.161918863136735,-1.06028301687385,"East Ayrshire"
"S01001362",-1.45,-1.19760983946866,-0.819683620799347,-0.44114693360132,-0.628109328978276,"East Ayrshire"
"S01001363",1.73,1.43896544811416,1.83702046279459,1.15414823651502,-1.10975232533006,"East Ayrshire"
"S01001364",0.15,0.119232126702486,-0.0203449634323888,-0.181599133651572,-1.15080956212878,"East Ayrshire"
"S01001365",0.38,0.400316790259323,-0.870473635646698,-0.929408448649481,-0.0452756811926518,"East Ayrshire"
"S01001366",-1.19,-0.921936295936152,-0.789439604411,-0.901166389720985,-1.03774000053383,"East Ayrshire"
"S01001367",-0.03,0.371710383611008,-0.417912618777679,-0.37974723250551,-0.958063528787436,"East Ayrshire"
"S01001368",-1.22,-1.49663338334398,-0.259293174175537,-0.0127876666632312,-1.08671483520579,"East Ayrshire"
"S01001369",-0.22,-0.254917699929901,-0.613474418151527,-0.714748904627688,-1.26103042716597,"East Ayrshire"
"S01001370",-0.49,-0.622303122769867,-0.284372862410561,-0.274277149493534,-1.0823613428191,"East Ayrshire"
"S01001371",1.07,0.983646365093542,1.17367200479625,1.3693884129673,0.250565721761639,"East Ayrshire"
"S01001372",-1.21,-1.25204823717606,-0.772483006294565,-0.900537591358017,-0.494866942004827,"East Ayrshire"
"S01001373",-0.06,-0.488496181629582,-0.0206838970646485,-0.161658683808053,-0.841602065859412,"East Ayrshire"
"S01001374",-1.42,-1.15318284693626,-0.920497008760504,-0.925970894794019,-1.09360730938402,"East Ayrshire"
"S01001375",-1.48,-1.27984189354145,-0.659833599032144,-0.787443572002642,-0.437814457016543,"East Ayrshire"
"S01001376",1.54,1.21590329839831,2.41180284362435,0.755458283902588,-0.962125079869316,"East Ayrshire"
"S01001377",0.43,0.545666703699176,-0.716134985878004,-0.057340836754056,-1.18079665973948,"East Ayrshire"
"S01001378",-0.34,-0.176538744830319,0.285386208774869,-0.693974296333487,-0.826378555741285,"East Ayrshire"
"S01001379",-0.07,-0.0629845248630371,-0.276675887360499,-0.622579297458875,-0.664029829952604,"East Ayrshire"
"S01001380",0.73,0.543817469081863,0.19950946418902,-0.164022284751714,-0.968924325420348,"East Ayrshire"
"S01001381",-0.57,-0.378661570401575,-0.675471956202506,-0.564416284607834,-1.06487151012333,"East Ayrshire"
"S01001382",1.83,1.78389740321629,0.673130008625472,0.796959578369507,-0.775194505444821,"East Ayrshire"
"S01001383",-0.14,0.27780463932674,-0.458662704451962,-0.726588592894472,-0.551905625562048,"East Ayrshire"
"S01001384",0.32,0.269298540431052,-0.506476978589929,0.0637924831257352,-1.10554336526985,"East Ayrshire"
"S01001385",1.19,0.906687339111964,0.914560415809337,0.111041775066798,-0.835606782116874,"East Ayrshire"
"S01001386",0.78,0.547067213852112,-0.0487577128610907,0.654447204896839,-0.512159140635571,"East Ayrshire"
"S01001387",-0.46,-0.423346043391623,-0.341689108914553,0.102157144731957,-0.613546814315231,"East Ayrshire"
"S01001388",1.27,0.691176611829988,-0.310891053432885,0.800054177076039,-0.367923838921341,"East Ayrshire"
"S01001389",-0.2,-0.161211342757572,-0.534386850300135,-0.756641503171366,-1.18762028823446,"East Ayrshire"
"S01001390",-0.61,-0.544785320018009,-0.462971712917619,-0.738069018286001,-1.37034159654468,"East Ayrshire"
"S01001391",0.33,0.326221622735241,0.53434446923067,-0.126096638031064,-1.15653906706512,"East Ayrshire"
"S01001392",1.56,1.06459445494208,-0.746012298827733,-0.254747272627341,-1.32873288634288,"East Ayrshire"
"S01001393",-0.63,-0.712287770537162,-0.224884631828523,-0.414989614068452,-0.628071340296509,"East Ayrshire"
"S01001394",1.53,0.956798780654823,1.77819983819969,0.328909440421912,-0.611371094023504,"East Ayrshire"
"S01001395",-0.03,-0.291299429163633,-0.0412793641966115,-0.306689033952371,-0.28627458304943,"East Ayrshire"
"S01001396",0.6,0.124329115341191,-0.00211163306557722,0.0700461965166939,-0.377737803423712,"East Ayrshire"
"S01001397",1.27,1.07545983102596,-0.78302420699529,-0.180567491357339,-0.264008645880071,"East Ayrshire"
"S01001398",-1.16,-0.839752078036163,-0.42173603674215,-0.62616384413216,-0.824626070021931,"East Ayrshire"
"S01001399",0.98,1.03773092641704,-0.673341606017023,-0.0282667433722283,-0.848789951350779,"East Ayrshire"
"S01001400",0.78,0.561889544434122,-0.718870232838191,0.519713361721697,-1.04691816184503,"East Ayrshire"
"S01001401",0.81,0.726620225834624,-0.509037716035318,0.0322502728778169,-0.269887389733941,"East Ayrshire"
"S01001402",-1.31,-1.3740718378951,-0.782146721026576,-0.84071718963898,0.304366062863206,"East Ayrshire"
"S01001403",-1.58,-1.59743470482889,-0.634704927292638,-0.686872008309769,-0.491126719514201,"East Ayrshire"
"S01001404",-1.26,-1.44464699585065,-0.599154334634317,-0.619128789739311,-0.636589050789985,"East Ayrshire"
"S01001405",-1.33,-1.40964069467632,-0.473953002085498,-0.684806410068266,-0.218322525372202,"East Ayrshire"
"S01001406",-1.01,-1.44912911195836,-0.0817960441973641,0.112919216905087,-0.90845867977247,"East Ayrshire"
"S01001407",-0.73,-0.630773211027994,-0.598159465674174,-0.421900746084562,-0.258211182005997,"East Ayrshire"
"S01001408",0.15,0.140006995997941,-0.520120265753479,-0.594817397494537,-0.833910305715329,"East Ayrshire"
"S01001409",-0.62,-0.532544338861919,-0.566313103310764,-0.597643039165277,-0.825858706650563,"East Ayrshire"
"S01001410",-0.65,-0.823527519292024,-0.691858033193096,-0.433591200083435,0.609625047193533,"East Ayrshire"
"S01001411",-0.98,-0.801360032288795,-0.40175470235278,-0.666465617279416,0.480465966373691,"East Ayrshire"
"S01001412",0.42,0.102100470160746,-0.429398781483705,-0.249499697003318,-1.01264013721268,"East Ayrshire"
